id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,Team,Season,League
8456,Nathan Tella,24,805,5,3.71436058357358,2,3.4821176547557116,21,14,2,0,D M S,Bayer Leverkusen,5,3.71436058357358,8.950528286397457,3.1216535922139883,Bayer_Leverkusen,2023,Bundesliga
183,Jonathan Tah,31,2641,4,2.2892355620861053,1,0.5294756833463907,26,5,6,0,D S,Bayer Leverkusen,4,2.2892355620861053,14.599547434598207,14.493786741048098,Bayer_Leverkusen,2023,Bundesliga
7877,Robert Andrich,28,1664,4,2.207086061127484,2,1.7669888511300087,23,22,4,0,D M S,Bayer Leverkusen,4,2.207086061127484,11.024579983204603,9.481278274208307,Bayer_Leverkusen,2023,Bundesliga
8211,Amine Adli,23,882,4,3.675458775833249,6,2.6393760927021503,27,23,5,0,F M S,Bayer Leverkusen,4,3.675458775833249,8.638548348098993,3.9961099550127983,Bayer_Leverkusen,2023,Bundesliga
8325,Exequiel Palacios,24,1858,4,3.4670117869973183,4,3.0578365633264184,21,26,6,0,M S,Bayer Leverkusen,2,1.951458401978016,17.10044719092548,13.883696779608727,Bayer_Leverkusen,2023,Bundesliga
204,Granit Xhaka,33,2842,3,1.4065664550289512,0,2.9251911845058203,45,41,5,0,M S,Bayer Leverkusen,3,1.4065664550289512,27.560888804495335,24.802325051277876,Bayer_Leverkusen,2023,Bundesliga
9458,Josip Stanisic,20,1237,3,0.6973425764590502,1,1.4043006151914597,10,11,3,0,D S,Bayer Leverkusen,3,0.6973425764590502,10.421922292560339,9.140204049646854,Bayer_Leverkusen,2023,Bundesliga
10774,Adam Hlozek,23,429,2,3.0488786585628986,3,1.4497889839112759,18,9,1,0,F M S,Bayer Leverkusen,2,3.0488786585628986,6.153611909598112,1.8057314492762089,Bayer_Leverkusen,2023,Bundesliga
9714,Odilon Kossounou,22,1822,1,0.6733856815844774,0,1.2877439875155687,5,10,3,0,D S,Bayer Leverkusen,1,0.6733856815844774,10.892226748168468,10.125521678477526,Bayer_Leverkusen,2023,Bundesliga
9911,Piero Hincapié,26,1482,1,2.348540125414729,2,0.6686799041926861,18,6,2,0,D S,Bayer Leverkusen,1,2.348540125414729,9.342207428067923,8.566322464495897,Bayer_Leverkusen,2023,Bundesliga
82,Nadiem Amiri,8,78,0,0.14376458153128624,0,0.038467634469270706,3,1,0,0,M S,Bayer Leverkusen,0,0.14376458153128624,0.610321082174778,0.46655649691820145,Bayer_Leverkusen,2023,Bundesliga
281,Lukas Hradecky,33,2970,0,0,0,0,0,0,2,0,GK,Bayer Leverkusen,0,0,5.6985201900824904,5.6985201900824904,Bayer_Leverkusen,2023,Bundesliga
2543,Borja Iglesias,7,247,0,1.5709560550749302,0,0.4381035827100277,8,3,0,0,F S,Bayer Leverkusen,0,1.5709560550749302,2.503956988453865,1.275659091770649,Bayer_Leverkusen,2023,Bundesliga
8317,Edmond Tapsoba,28,2085,0,1.0586105026304722,1,0.6888151057064533,12,9,4,0,D S,Bayer Leverkusen,0,1.0586105026304722,16.958674350753427,16.241943368688226,Bayer_Leverkusen,2023,Bundesliga
11069,Matej Kovár,1,90,0,0,0,0,0,0,0,0,GK,Bayer Leverkusen,0,0,0.10972849279642105,0.10972849279642105,Bayer_Leverkusen,2023,Bundesliga
11355,Noah Mbamba-Muanda,3,8,0,0.0418604239821434,1,0.600445568561554,1,1,0,0,S,Bayer Leverkusen,0,0.0418604239821434,0.9376006424427032,0.3371550366282463,Bayer_Leverkusen,2023,Bundesliga
11868,Arthur,4,175,0,0.097993990406394,2,0.39946455135941505,2,5,0,0,D S,Bayer Leverkusen,0,0.097993990406394,0.6566111017018557,0.1591525413095951,Bayer_Leverkusen,2023,Bundesliga
11869,Gustavo Puerta,7,32,0,0.10025206580758095,0,0.07023926079273224,2,1,0,0,S,Bayer Leverkusen,0,0.10025206580758095,0.48558247834444046,0.33960457146167755,Bayer_Leverkusen,2023,Bundesliga
6155,Robin Gosens,30,2354,6,2.4756892109289765,3,3.411861822940409,32,34,7,1,D M S,Union Berlin,6,2.4756892109289765,7.790660656988621,4.173315906897187,Union_Berlin,2023,Bundesliga
11981,Benedict Hollerbach,28,1330,5,4.1453121323138475,0,1.6249021347612143,34,14,2,0,F M S,Union Berlin,5,4.1453121323138475,6.9337903168052435,1.8773544393479824,Union_Berlin,2023,Bundesliga
9712,Kevin Behrens,18,1283,4,7.231732998043299,0,1.1140686431899667,41,16,3,0,F S,Union Berlin,4,7.231732998043299,7.229880802333355,1.552485341206193,Union_Berlin,2023,Bundesliga
83,Kevin Volland,26,1394,3,5.798084431327879,4,2.5899303993210196,36,20,1,2,F M S,Union Berlin,1,3.5247543090954423,6.6129677733406425,1.914235956966877,Union_Berlin,2023,Bundesliga
12424,Yorbe Vertessen,13,575,3,3.0108204130083323,2,1.4330097809433937,24,7,1,0,F M S,Union Berlin,3,3.0108204130083323,5.26316960901022,1.617756225168705,Union_Berlin,2023,Bundesliga
10725,Danilho Doekhi,24,2160,2,1.2109281308948994,0,0.1917865127325058,16,4,2,0,D,Union Berlin,2,1.2109281308948994,4.427957221865654,4.250279098749161,Union_Berlin,2023,Bundesliga
10751,Brenden Aaronson,30,1203,2,2.3798574674874544,2,2.727505593560636,19,22,1,1,F M S,Union Berlin,2,2.3798574674874544,7.425651806406677,3.351934116333723,Union_Berlin,2023,Bundesliga
161,Robin Knoche,24,1920,1,1.396061367355287,0,0.3083915710449219,8,3,1,0,D S,Union Berlin,1,0.6382847195491195,3.9953995840623975,3.8880528109148145,Union_Berlin,2023,Bundesliga
378,Milos Pantovic,1,9,1,0.5618004202842712,0,0,1,0,0,0,S,Union Berlin,1,0.5618004202842712,0.5618004202842712,0,Union_Berlin,2023,Bundesliga
1287,Leonardo Bonucci,7,467,1,0.75777667760849,0,0.29344869405031204,1,2,0,0,D S,Union Berlin,0,0,1.4568561688065529,1.4568561688065529,Union_Berlin,2023,Bundesliga
4271,Janik Haberer,21,1230,1,1.0519700599834323,1,0.8010420650243759,15,10,7,0,D M S,Union Berlin,1,1.0519700599834323,3.1380159724503756,2.246667222119868,Union_Berlin,2023,Bundesliga
7410,Andras Schafer,20,1264,1,1.7435843665152788,2,2.117854233831167,21,18,1,1,D M S,Union Berlin,1,1.7435843665152788,5.693262223154306,2.862957987934351,Union_Berlin,2023,Bundesliga
11295,David Datro Fofana,12,684,1,4.060827124863863,0,0.38272819947451353,26,5,0,0,F M S,Union Berlin,1,4.060827124863863,4.917184886522591,0.9215688081458211,Union_Berlin,2023,Bundesliga
12053,Mikkel Kaufmann,18,424,1,1.2217344976961613,0,1.0639084111899137,15,4,0,0,F S,Union Berlin,1,1.2217344976961613,2.8279455192387104,1.0950163174420595,Union_Berlin,2023,Bundesliga
12364,Chris Bedia,7,113,1,0.4426194690167904,0,0.15663977339863777,3,3,0,0,S,Union Berlin,1,0.4426194690167904,1.201132521033287,0.6252865009009838,Union_Berlin,2023,Bundesliga
133,Kevin Vogt,16,1341,0,0.01725182682275772,0,0.027572572231292725,1,1,5,0,D,Union Berlin,0,0.01725182682275772,2.0785436695441604,2.0785436695441604,Union_Berlin,2023,Bundesliga
3339,Jérôme Roussillon,23,703,0,0.5374878337606788,1,0.7475190320983529,7,8,2,0,D S,Union Berlin,0,0.5374878337606788,3.1205338025465608,2.2433958621695638,Union_Berlin,2023,Bundesliga
3682,Jordan Siebatcheu,1,22,0,0,0,0.11252625286579132,0,2,0,0,S,Union Berlin,0,0,0.11252625286579132,0.07963690906763077,Union_Berlin,2023,Bundesliga
3699,Aissa Laidouni,23,1029,0,0.7682113070040941,3,1.5009211637079716,13,12,2,0,M S,Union Berlin,0,0.7682113070040941,4.841209087520838,3.0136834727600217,Union_Berlin,2023,Bundesliga
3743,Lucas Tousart,23,1591,0,1.4459867663681507,0,0.5308162374421954,25,6,5,0,M S,Union Berlin,0,1.4459867663681507,3.9345752531662583,2.430923885665834,Union_Berlin,2023,Bundesliga
5251,Rani Khedira,20,1377,0,0.22551585361361504,0,0.14852115511894226,3,5,5,1,M S,Union Berlin,0,0.22551585361361504,2.2159358859062195,2.0812371373176575,Union_Berlin,2023,Bundesliga
5262,Alexander Schwolow,1,90,0,0,0,0,0,0,0,0,GK,Union Berlin,0,0,0.06283817440271378,0.06283817440271378,Union_Berlin,2023,Bundesliga
6595,Paul Jäckel,6,216,0,0,0,0.0743938460946083,0,2,0,0,D S,Union Berlin,0,0,0.15865868795663118,0.08426484186202288,Union_Berlin,2023,Bundesliga
7048,Frederik Rönnow,33,2970,0,0.12216654047369957,0,0.22198277711868286,3,1,2,0,GK,Union Berlin,0,0.12216654047369957,3.590184275060892,3.3682014979422092,Union_Berlin,2023,Bundesliga
7875,Christopher Trimmel,26,1680,0,0.31452585477381945,2,2.440682277083397,6,39,2,1,D M S,Union Berlin,0,0.31452585477381945,5.509496794082224,4.362459319643676,Union_Berlin,2023,Bundesliga
7882,Sheraldo Becker,11,664,0,0.9779949057847261,1,2.1538064759224653,16,12,0,0,F M S,Union Berlin,0,0.9779949057847261,3.856623947620392,1.7708171596750617,Union_Berlin,2023,Bundesliga
8017,Alex Kral,24,1340,0,1.7174312379211187,0,0.21861195657402277,18,5,2,0,D M S,Union Berlin,0,1.7174312379211187,4.68869945500046,3.0566357942298055,Union_Berlin,2023,Bundesliga
10724,Diogo Leite,32,2710,0,0.5729180835187435,0,0.5412383750081062,12,6,6,0,D S,Union Berlin,0,0.5729180835187435,6.325476054102182,5.752256024628878,Union_Berlin,2023,Bundesliga
11236,Aljoscha Kemlein,2,23,0,0.03288934379816055,0,0,1,0,0,0,S,Union Berlin,0,0.03288934379816055,0.6743266731500626,0.641437329351902,Union_Berlin,2023,Bundesliga
11333,Josip Juranovic,21,1272,0,1.3066761055961251,2,2.8537565134465694,12,39,4,0,D M S,Union Berlin,0,0.5488994279876351,3.448020369745791,2.261666787788272,Union_Berlin,2023,Bundesliga
647,Harry Kane,31,2400,26,24.83850298821926,9,5.889719098806381,114,36,5,0,F S,Bayern Munich,17,18.018512774258852,30.19251061975956,8.705299209803343,Bayern_Munich,2024,Bundesliga
8418,Jamal Musiala,25,1822,12,11.052295371890068,2,5.645927414298058,68,41,3,0,M S,Bayern Munich,12,11.052295371890068,23.51362369954586,10.554121501743793,Bayern_Munich,2024,Bundesliga
9948,Michael Olise,34,2370,12,10.028207782655954,15,14.287162024527788,86,89,3,0,M S,Bayern Munich,12,10.028207782655954,31.13305725902319,15.147963047027588,Bayern_Munich,2024,Bundesliga
337,Leroy Sané,30,1638,11,10.864085894078016,5,6.123259458690882,67,37,2,0,M S,Bayern Munich,11,10.864085894078016,21.53510593622923,8.566130949184299,Bayern_Munich,2024,Bundesliga
993,Serge Gnabry,27,1216,7,8.36918669193983,5,5.2104566488415,49,24,0,0,F M S,Bayern Munich,7,7.611410014331341,17.931560218334198,8.162198606878519,Bayern_Munich,2024,Bundesliga
226,Kingsley Coman,28,1276,5,4.042191399261355,4,4.258397921919823,44,32,0,0,M S,Bayern Munich,5,4.042191399261355,12.850466405972838,6.604279920458794,Bayern_Munich,2024,Bundesliga
335,Leon Goretzka,26,1303,4,3.44148750603199,1,1.7927624322474003,32,12,2,0,M S,Bayern Munich,4,3.44148750603199,14.095879878848791,11.131647668778896,Bayern_Munich,2024,Bundesliga
3455,Raphael Guerreiro,23,1595,4,2.806145377457142,3,3.317242281511426,21,27,2,0,D M S,Bayern Munich,4,2.806145377457142,16.583484891802073,12.02986791357398,Bayern_Munich,2024,Bundesliga
223,Joshua Kimmich,33,2843,3,2.185599143616855,7,11.342593856155872,34,84,4,0,D M S,Bayern Munich,3,2.185599143616855,31.528940960764885,27.68050304055214,Bayern_Munich,2024,Bundesliga
643,Eric Dier,21,1454,2,2.0591224059462547,1,0.1550221797078848,9,3,1,0,D S,Bayern Munich,2,2.0591224059462547,13.936744444072247,13.856435477733612,Bayern_Munich,2024,Bundesliga
5243,Dayotchanculle Upamecano,20,1768,2,1.8763803392648697,0,0.6674704235047102,13,7,6,0,D,Bayern Munich,2,1.8763803392648697,14.85498770698905,14.567031513899565,Bayern_Munich,2024,Bundesliga
6109,Konrad Laimer,29,1700,2,2.626265462487936,2,2.5402991846203804,18,20,8,0,D S,Bayern Munich,2,2.626265462487936,17.9094100818038,14.8556854929775,Bayern_Munich,2024,Bundesliga
10986,Kim Min-Jae,27,2307,2,2.057914473116398,0,0.2642551548779011,7,6,2,0,D,Bayern Munich,2,2.057914473116398,18.283761721104383,18.164988350123167,Bayern_Munich,2024,Bundesliga
224,Thomas Müller,30,1205,1,4.421979056671262,4,4.09389933757484,30,35,3,0,F M S,Bayern Munich,1,4.421979056671262,13.633560847491026,7.82218885794282,Bayern_Munich,2024,Bundesliga
7345,Alphonso Davies,19,1563,1,1.8767102975398302,2,1.8741600718349218,17,27,0,0,D S,Bayern Munich,1,1.8767102975398302,14.86158774420619,11.854159470647573,Bayern_Munich,2024,Bundesliga
9715,Hiroki Ito,6,255,1,0.13665854930877686,0,0.592143252491951,1,3,1,0,D S,Bayern Munich,1,0.13665854930877686,2.6330008897930384,2.040857682004571,Bayern_Munich,2024,Bundesliga
11547,Aleksandar Pavlovic,21,1468,1,0.6988183669745922,0,0.249738996848464,9,7,2,0,M S,Bayern Munich,1,0.6988183669745922,13.761382356286049,13.515540704131126,Bayern_Munich,2024,Bundesliga
217,Manuel Neuer,22,1980,0,0,0,0.2637988328933716,0,1,0,0,GK,Bayern Munich,0,0,9.986891658976674,9.723092826083302,Bayern_Munich,2024,Bundesliga
231,Sven Ulreich,1,90,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,0.16978943347930908,0.16978943347930908,Bayern_Munich,2024,Bundesliga
7511,Sacha Boey,13,591,0,0.16072829812765121,2,1.2694266606122255,3,3,1,0,D S,Bayern Munich,0,0.16072829812765121,4.779234483838081,4.618506237864494,Bayern_Munich,2024,Bundesliga
9458,Josip Stanisic,14,864,0,0.43467991054058075,2,1.5586129985749722,2,14,0,0,D S,Bayern Munich,0,0.43467991054058075,7.743158828467131,6.437034394592047,Bayern_Munich,2024,Bundesliga
9780,Mathys Tel,8,246,0,0.8943723309785128,1,0.5589722990989685,10,1,0,0,M S,Bayern Munich,0,0.8943723309785128,3.095596618950367,1.6422520205378532,Bayern_Munich,2024,Bundesliga
9861,Jonas Urbig,8,720,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,1.8254359066486359,1.8254359066486359,Bayern_Munich,2024,Bundesliga
10248,Arijon Ibrahimovic,1,1,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0,0,Bayern_Munich,2024,Bundesliga
10558,Gabriel Vidovic,4,20,0,0.12190797179937363,0,0,1,0,0,0,S,Bayern Munich,0,0.12190797179937363,0.12190797179937363,0,Bayern_Munich,2024,Bundesliga
10715,João Palhinha,17,656,0,0.6284849727526307,0,0.2982007209211588,10,5,2,1,M S,Bayern Munich,0,0.6284849727526307,5.8210117891430855,5.276558317244053,Bayern_Munich,2024,Bundesliga
12042,Daniel Peretz,3,270,0,0,0,0,0,0,1,0,GK,Bayern Munich,0,0,0.5095114558935165,0.5095114558935165,Bayern_Munich,2024,Bundesliga
12371,Adam Aznou,2,9,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0.11406983435153961,0.11406983435153961,Bayern_Munich,2024,Bundesliga
13262,Jonah Kusi-Asare,1,1,0,0.07146720588207245,0,0,1,0,0,0,S,Bayern Munich,0,0.07146720588207245,0,0,Bayern_Munich,2024,Bundesliga
3738,Serhou Guirassy,30,2608,21,24.67502747476101,2,3.927161391824484,89,25,4,0,F S,Borussia Dortmund,18,21.64392078667879,28.84895157814026,5.983426092192531,Borussia_Dortmund,2024,Bundesliga
8137,Maximilian Beier,29,1578,8,9.488328475505114,5,3.210040792822838,42,25,2,0,F M S,Borussia Dortmund,8,9.488328475505114,14.034051459282637,4.297043411061168,Borussia_Dortmund,2024,Bundesliga
10542,Jamie Bynoe-Gittens,32,1803,8,4.5964207872748375,3,3.4763143323361874,52,21,4,0,F M S,Borussia Dortmund,8,4.5964207872748375,12.025190606713295,5.523857708089054,Borussia_Dortmund,2024,Bundesliga
10772,Karim Adeyemi,25,1462,7,5.742135550826788,6,7.36732954531908,46,29,4,0,F M S,Borussia Dortmund,7,5.742135550826788,15.46747213602066,3.5720093846321106,Borussia_Dortmund,2024,Bundesliga
261,Julian Brandt,30,2354,5,4.579855159856379,10,9.031145641580224,44,61,1,0,M S,Borussia Dortmund,5,4.579855159856379,23.14715365692973,13.3252425622195,Borussia_Dortmund,2024,Bundesliga
9202,Felix Nmecha,26,1519,4,1.0889532221481204,1,1.5874149296432734,18,14,3,0,M S,Borussia Dortmund,4,1.0889532221481204,8.52881558611989,7.4840392135083675,Borussia_Dortmund,2024,Bundesliga
604,Emre Can,31,2084,3,1.8707446567714214,0,0.5918053798377514,9,8,4,1,D M S,Borussia Dortmund,1,0.35519126430153847,12.573094312101603,12.101288814097643,Borussia_Dortmund,2024,Bundesliga
9749,Donyell Malen,14,602,3,3.2217883467674255,0,0.3619210720062256,19,1,1,0,D M S,Borussia Dortmund,3,3.2217883467674255,5.1158352345228195,2.273415695875883,Borussia_Dortmund,2024,Bundesliga
106,Waldemar Anton,26,1940,2,1.876587314531207,2,1.1188903953880072,19,6,4,0,D S,Borussia Dortmund,2,1.876587314531207,10.76238065958023,9.613812036812305,Borussia_Dortmund,2024,Bundesliga
7997,Julian Ryerson,29,2301,2,0.8117543049156666,3,5.152861568145454,18,35,4,1,D M S,Borussia Dortmund,2,0.8117543049156666,13.50790622830391,11.14336271584034,Borussia_Dortmund,2024,Bundesliga
8191,Giovanni Reyna,16,321,2,0.1583574116230011,0,0.4603080227971077,3,2,3,0,M S,Borussia Dortmund,2,0.1583574116230011,1.2083663679659367,0.6903843618929386,Borussia_Dortmund,2024,Bundesliga
3349,Ramy Bensebaini,31,2030,1,1.4501842698082328,6,3.9507005363702774,20,15,6,0,D M S,Borussia Dortmund,1,1.4501842698082328,15.718302631750703,12.625852104276419,Borussia_Dortmund,2024,Bundesliga
5248,Marcel Sabitzer,26,1615,1,2.2293640561401844,0,1.5033905114978552,21,11,3,0,M S,Borussia Dortmund,1,2.2293640561401844,11.464248105883598,8.460188139230013,Borussia_Dortmund,2024,Bundesliga
9356,Carney Chukwuemeka,10,231,1,0.8316291533410549,0,0.6901883706450462,8,7,1,0,M S,Borussia Dortmund,1,0.8316291533410549,4.0000030770897865,2.8219908848404884,Borussia_Dortmund,2024,Bundesliga
13424,Daniel Svensson,12,778,1,0.7713542226701975,3,1.2988047134131193,6,10,0,0,D M S,Borussia Dortmund,1,0.7713542226701975,4.125608330592513,2.8866437766700983,Borussia_Dortmund,2024,Bundesliga
75,Niklas Süle,15,1071,0,0.4490190055221319,0,0.07483489625155926,9,3,1,0,D S,Borussia Dortmund,0,0.4490190055221319,5.4073261972516775,5.169980091974139,Borussia_Dortmund,2024,Bundesliga
239,Pascal Groß,30,2364,0,3.2006931081414223,9,6.288426307961345,27,54,5,1,D M S,Borussia Dortmund,0,3.2006931081414223,19.634757071733475,13.901075672358274,Borussia_Dortmund,2024,Bundesliga
5288,Gregor Kobel,32,2880,0,0,0,0.01594773679971695,0,1,1,0,GK,Borussia Dortmund,0,0,5.608352277427912,5.592404540628195,Borussia_Dortmund,2024,Bundesliga
5294,Salih Özcan,11,368,0,0.2053162418305874,0,0.33041406981647015,4,5,0,0,M S,Borussia Dortmund,0,0.2053162418305874,3.053580906242132,2.8554571382701397,Borussia_Dortmund,2024,Bundesliga
6290,Alexander Meyer,2,180,0,0,0,0.088520348072052,0,1,0,0,GK,Borussia Dortmund,0,0,0.088520348072052,0,Borussia_Dortmund,2024,Bundesliga
7485,Nico Schlotterbeck,23,1984,0,1.8403304610401392,4,1.8254380747675896,16,18,5,2,D,Borussia Dortmund,0,1.8403304610401392,12.779482241719961,11.889226108789444,Borussia_Dortmund,2024,Bundesliga
8116,Ayman Azhil,1,19,0,0,0,0,0,0,1,0,S,Borussia Dortmund,0,0,0,0,Borussia_Dortmund,2024,Bundesliga
10946,Yan Couto,21,870,0,0.25090712774544954,0,0.9542748928070068,6,12,5,0,D M S,Borussia Dortmund,0,0.25090712774544954,3.7915008142590523,2.99819378182292,Borussia_Dortmund,2024,Bundesliga
11585,Julien Duranville,12,259,0,0.4180309381335974,0,0.6575317978858948,5,1,3,0,M S,Borussia Dortmund,0,0.4180309381335974,1.1650417689234018,0.08947904035449028,Borussia_Dortmund,2024,Bundesliga
12399,Kjell-Arik Wätjen,2,13,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0,0,Borussia_Dortmund,2024,Bundesliga
13056,Almugera Kabar,5,125,0,0,0,0.6894889920949936,0,3,0,1,D S,Borussia Dortmund,0,0,0.7676253989338875,0.12635113298892975,Borussia_Dortmund,2024,Bundesliga
13131,Cole Campbell,4,16,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0.07990390807390213,0.07990390807390213,Borussia_Dortmund,2024,Bundesliga
13143,Yannik Lührs,3,121,0,0,0,0.02696329914033413,0,1,0,0,D S,Borussia Dortmund,0,0,0.11333850771188736,0.11333850771188736,Borussia_Dortmund,2024,Bundesliga
1236,Patrik Schick,31,1675,21,13.808413846418262,0,0.8931068908423185,68,11,4,0,F M S,Bayer Leverkusen,20,13.050637168809772,13.012595891952515,2.17465521954,Bayer_Leverkusen,2024,Bundesliga
8397,Florian Wirtz,31,2365,10,10.05364241823554,12,8.316964589059353,78,56,3,0,F M S,Bayer Leverkusen,8,7.0225357711315155,20.83097556233406,10.964113848283887,Bayer_Leverkusen,2024,Bundesliga
11867,Victor Boniface,19,1031,8,9.102240042760968,1,1.1899061873555183,51,10,2,0,F M S,Bayer Leverkusen,8,8.344463424757123,8.272871671244502,2.321392834186554,Bayer_Leverkusen,2024,Bundesliga
9328,Jeremie Frimpong,33,2335,5,5.46559808216989,5,4.449963368475437,34,30,4,0,D M S,Bayer Leverkusen,5,5.46559808216989,14.958293974399567,6.565218105912209,Bayer_Leverkusen,2024,Bundesliga
183,Jonathan Tah,33,2970,3,1.1589150372892618,0,0.2743085101246834,24,4,3,0,D,Bayer Leverkusen,3,1.1589150372892618,11.788002515211701,11.424661388620734,Bayer_Leverkusen,2024,Bundesliga
1055,Aleix García,28,1438,3,0.8498970614746213,4,5.045784663408995,15,32,3,0,M S,Bayer Leverkusen,3,0.8498970614746213,6.266460470855236,4.544854115694761,Bayer_Leverkusen,2024,Bundesliga
204,Granit Xhaka,33,2905,2,0.8061828929930925,7,4.030918525531888,21,50,3,0,M,Bayer Leverkusen,2,0.8061828929930925,19.094832016155124,16.296785784885287,Bayer_Leverkusen,2024,Bundesliga
320,Jonas Hofmann,11,354,2,1.092762865126133,1,0.41216220520436764,9,7,1,0,M S,Bayer Leverkusen,2,1.092762865126133,2.569442719221115,1.2131220642477274,Bayer_Leverkusen,2024,Bundesliga
2203,Emiliano Buendía,11,254,2,0.9033828303217888,0,1.0546951219439507,7,6,0,0,M S,Bayer Leverkusen,2,0.9033828303217888,2.058793142437935,0.9003096520900726,Bayer_Leverkusen,2024,Bundesliga
5611,Martin Terrier,15,571,2,2.442089222371578,1,1.2627908363938332,16,8,1,0,F M S,Bayer Leverkusen,2,2.442089222371578,4.382547497749329,1.9713745601475239,Bayer_Leverkusen,2024,Bundesliga
7877,Robert Andrich,23,1616,2,1.740671368315816,1,0.49940404295921326,21,9,7,0,D M S,Bayer Leverkusen,2,1.740671368315816,8.978159502148628,8.24872002005577,Bayer_Leverkusen,2024,Bundesliga
8211,Amine Adli,20,733,2,2.8095271214842796,0,0.917626392096281,19,10,3,0,F M S,Bayer Leverkusen,2,2.8095271214842796,5.38531244546175,2.3757032565772533,Bayer_Leverkusen,2024,Bundesliga
8456,Nathan Tella,27,1385,2,3.3967102095484734,4,1.3434475176036358,28,18,1,0,D F M S,Bayer Leverkusen,2,3.3967102095484734,6.290043022483587,2.031696029007435,Bayer_Leverkusen,2024,Bundesliga
9911,Piero Hincapié,32,2669,2,3.520486763678491,2,3.105824388563633,22,16,8,0,D S,Bayer Leverkusen,2,3.520486763678491,9.154974464327097,7.814650284126401,Bayer_Leverkusen,2024,Bundesliga
11866,Álex Grimaldo,32,2659,2,3.139213948510587,7,8.451544346287847,44,74,4,1,D M S,Bayer Leverkusen,2,3.139213948510587,13.696474827826023,8.669026328250766,Bayer_Leverkusen,2024,Bundesliga
5659,Nordi Mukiele,15,889,1,1.454731559380889,0,1.2510683620348573,7,9,4,0,D S,Bayer Leverkusen,1,1.454731559380889,4.161717852577567,4.021595353260636,Bayer_Leverkusen,2024,Bundesliga
8325,Exequiel Palacios,24,1134,1,1.3166885189712048,6,2.3877435363829136,13,28,2,0,M S,Bayer Leverkusen,1,1.3166885189712048,7.4126503728330135,4.945953451097012,Bayer_Leverkusen,2024,Bundesliga
281,Lukas Hradecky,29,2610,0,0,0,0,0,0,1,0,GK,Bayer Leverkusen,0,0,3.997700033709407,3.997700033709407,Bayer_Leverkusen,2024,Bundesliga
6136,Mario Hermoso,4,288,0,0.2317601852118969,0,0.08985650539398193,4,1,0,0,D S,Bayer Leverkusen,0,0.2317601852118969,1.5697592496871948,1.4799027740955353,Bayer_Leverkusen,2024,Bundesliga
8317,Edmond Tapsoba,29,2522,0,0.9512282647192478,0,0.1556804906576872,21,4,4,0,D,Bayer Leverkusen,0,0.9512282647192478,9.332944409921765,8.933821065351367,Bayer_Leverkusen,2024,Bundesliga
10300,Jeanuël Belocian,5,66,0,0,0,0,0,0,1,0,D S,Bayer Leverkusen,0,0,0.12477518245577812,0.12477518245577812,Bayer_Leverkusen,2024,Bundesliga
11069,Matej Kovár,5,450,0,0,0,0,0,0,0,0,GK,Bayer Leverkusen,0,0,0.20829983986914158,0.20829983986914158,Bayer_Leverkusen,2024,Bundesliga
11868,Arthur,20,730,0,0.06802015751600266,1,0.6907633915543556,1,2,1,0,D M S,Bayer Leverkusen,0,0.06802015751600266,3.2272907979786396,2.468507271260023,Bayer_Leverkusen,2024,Bundesliga
11981,Benedict Hollerbach,34,2594,9,9.080473525449634,1,2.390376001596451,76,28,3,0,F M S,Union Berlin,9,9.080473525449634,12.341620037332177,2.798220462165773,Union_Berlin,2024,Bundesliga
12421,Andrej Ilic,16,954,7,5.666820885613561,0,0.34208700992166996,27,6,1,0,F S,Union Berlin,6,4.909044222906232,4.31884459964931,0.4574203137308359,Union_Berlin,2024,Bundesliga
7267,Woo-Yeong Jeong,23,1308,3,2.6452455278486013,2,1.5804441962391138,25,17,2,0,F M S,Union Berlin,3,2.6452455278486013,5.976339317858219,2.3333379440009594,Union_Berlin,2024,Bundesliga
10550,Tom Rothe,26,1679,3,2.0692028012126684,3,1.5009428430348635,22,12,5,1,D M S,Union Berlin,3,2.0692028012126684,5.175764583982527,2.6981976814568043,Union_Berlin,2024,Bundesliga
5258,László Bénes,23,522,2,1.0959070464596152,1,0.986007533967495,19,18,4,0,F M S,Union Berlin,2,1.0959070464596152,1.4692914932966232,0.6869005393236876,Union_Berlin,2024,Bundesliga
7867,Robert Skov,15,866,2,1.7968645300716162,2,2.9618297405540943,17,19,1,0,D M S,Union Berlin,1,1.0390878673642874,3.0182035099714994,1.3240411318838596,Union_Berlin,2024,Bundesliga
12920,Leopold Querfeld,27,1725,2,1.1735255559906363,2,1.2863922994583845,16,10,7,0,D S,Union Berlin,2,1.1735255559906363,2.1833029007539153,1.5961796352639794,Union_Berlin,2024,Bundesliga
133,Kevin Vogt,18,1381,1,0.75777667760849,0,0.04467719979584217,1,2,6,0,D S,Union Berlin,0,0,3.764570463448763,3.719893265515566,Union_Berlin,2024,Bundesliga
